Number of Records,created_at (@realDonaldTrump's Tweets),favorite_count (@realDonaldTrump's Tweets),id_str (@realDonaldTrump's Tweets),in_reply_to_screen_name (@realDonaldTrump's Tweets),in_reply_to_status_id_str (@realDonaldTrump's Tweets),is_retweet (@realDonaldTrump's Tweets),lang (@realDonaldTrump's Tweets),retweet_count (@realDonaldTrump's Tweets),source (@realDonaldTrump's Tweets),text (@realDonaldTrump's Tweets)
1,9/30/2017 7:43:54 PM,62398,914214237584674816,,,false,en,12931,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Congresswoman Jennifer Gonzalez-Colon of Puerto Rico has been wonderful to deal with and a great representative of the people. Thank you!
1,9/30/2017 7:53:51 PM,63619,914216744385904640,,,false,en,16091,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","To the people of Puerto Rico:
Do not believe the #FakeNews!
#PRStrong🇵🇷"
1,9/30/2017 7:55:20 PM,46305,914217117695795201,,,false,en,9874,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","My Administration, Governor @RicardoRossello, and many others are working together to help the people of Puerto Rico in every way..."
1,9/30/2017 7:56:46 PM,36038,914217477495717889,realDonaldTrump,914217117695795201,false,en,7867,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@ricardorossello ......#FakeNews critics are working overtime, but we're getting great marks from the people that truly matter! 
#PRStrong🇵🇷"
1,9/30/2017 7:57:29 PM,67685,914217658517737472,,,false,en,13953,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We must all be united in offering assistance to everyone suffering in Puerto Rico and elsewhere in the wake of this terrible disaster.
1,9/30/2017 8:37:10 PM,77272,914227642131509248,,,false,en,17610,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Results of recovery efforts will speak much louder than complaints by San Juan Mayor. Doing everything we can to help great people of PR!
1,9/30/2017 10:15:02 PM,67077,914252271982178306,,,false,en,13079,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I will be in PR on Tues. to further ensure we continue doing everything possible to assist &amp; support the people in their time of great need.
1,9/30/2017 10:26:55 PM,124817,914255264282480640,,,false,en,27350,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Very important that NFL players STAND tomorrow, and always, for the playing of our National Anthem. Respect our Flag and our Country!"
1,9/30/2017 10:46:47 PM,93632,914260261304860672,,,false,en,32230,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Because of #FakeNews my people are not getting the credit they deserve for doing a great job. As seen here, they ar… https://t.co/11L5rePtWp"
1,9/30/2017 11:24:18 PM,47262,914269704440737792,,,false,en,7454,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","In analyzing the Alabama Primary race,FAKE NEWS always fails to mention that the candidate I endorsed went up MANY points after endorsement!"
1,10/1/2017 2:08:00 AM,116610,914310901855129601,,,false,en,31753,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","19,000 RESPECTING our National Anthem! #StandForOurAnthem🇺🇸 https://t.co/czutyGaMQV"
1,10/1/2017 12:05:25 PM,0,914461244702232577,,,true,en,17115,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @SLandinSoCal: When you kneel for our #NationalAnthem, you aren't protesting a specific issue, you are protesting our Nation and EVERYTH…"
1,10/1/2017 12:22:14 PM,82025,914465475777695744,,,false,en,18284,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","We have done a great job with the almost impossible situation in Puerto Rico. Outside of the Fake News or politically motivated ingrates,..."
1,10/1/2017 12:26:26 PM,80570,914466534365569025,,,false,en,16031,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",...people are now starting to recognize the amazing work that has been done by FEMA and our great Military. All buildings now inspected.....
1,10/1/2017 12:30:17 PM,75837,914467502251528192,,,false,en,14167,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",...for safety. Thank you to the Governor of P.R. and to all of those who are working so closely with our First Responders. Fantastic job!
1,10/1/2017 2:30:59 PM,102425,914497877543735296,,,false,en,25302,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I told Rex Tillerson, our wonderful Secretary of State, that he is wasting his time trying to negotiate with Little Rocket Man..."
1,10/1/2017 2:31:15 PM,62853,914497947517227008,realDonaldTrump,914497877543735296,false,en,14026,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","...Save your energy Rex, we'll do what has to be done!"
1,10/1/2017 7:01:19 PM,188253,914565910798782465,,,false,en,47557,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Being nice to Rocket Man hasn't worked in 25 years, why would it work now? Clinton failed, Bush failed, and Obama failed. I won't fail."
1,10/2/2017 1:22:34 AM,69705,914661855947366406,,,false,en,12180,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Congratulations to #TeamUSA🇺🇸🏆on your great @PresidentsCup victory! https://t.co/fZeP1e9mo7
1,10/2/2017 11:11:37 AM,316584,914810093874671617,,,false,en,75029,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",My warmest condolences and sympathies to the victims and families of the terrible Las Vegas shooting. God bless you!
1,10/3/2017 11:40:47 AM,212413,915179824012042241,,,false,en,43318,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I am so proud of our great Country. God bless America!
1,10/3/2017 9:22:19 PM,74421,915326171063242752,,,false,en,13875,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Leaving Puerto Rico now for D.C. Will be in Las Vegas early tomorrow to pay my respects. Everyone is in my thoughts… https://t.co/U6y4PxZYYK
1,10/3/2017 9:59:58 PM,39151,915335645719121920,,,false,en,7445,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Great meeting with Governor Mapp of the #USVI. He is very thankful for the great job done by @FEMA and First Respon… https://t.co/NELNluJw1o
1,10/3/2017 11:02:51 PM,59860,915351470354108417,,,false,en,12349,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","So proud of @FEMA, Military, and First Responders! Thank you! https://t.co/kWVMqVelri"
1,10/4/2017 12:20:48 AM,104271,915371086249971712,,,false,en,16653,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","It is a ""miracle"" how fast the Las Vegas Metropolitan Police were able to find the demented shooter and stop him from even more killing!"
1,10/4/2017 12:24:02 AM,0,915371898774618112,,,true,en,14901,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Jenniffer2012: Thank you @realDonaldTrump for all the help you are providing for Puerto Rico. We’re are grateful and happy to welcome y…
1,10/4/2017 12:25:34 AM,0,915372286575816705,,,true,en,8237,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @billoreilly: FNC dominated ratings last night. MSNBC-disaster demonstrating folks don't trust the network. https://t.co/rryWmyXe7C toni…
1,10/4/2017 12:26:36 AM,0,915372545704173570,,,true,en,8343,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @IvankaTrump: 3/4: This Administration is deeply committed to those who serve &amp; their families who make it possible through their love a…
1,10/4/2017 12:27:11 AM,0,915372694060830721,,,true,en,11170,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @seanhannity: Tonight the truth about how despicable the media and the left are in America today. We will name names. 9 est Hannity Fox…
1,10/4/2017 12:28:24 AM,0,915372999385198592,,,true,en,8609,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @PressSec: .@POTUS and @FLOTUS meet w/ some of America's finest on the USS Kearsarge off the coast of PR. https://t.co/sR3Jd6rvNK
1,10/4/2017 12:53:10 AM,67433,915379231454003200,,,false,en,14517,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",My Administration will continue to work around the clock with Governor @RicardoRossello &amp; his team. Great progress… https://t.co/DVVjRoZox7
1,10/4/2017 10:25:58 AM,88212,915523382686478337,,,false,en,14949,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","A great day in Puerto Rico yesterday. While some of the news coverage is Fake, most showed great warmth and friendship."
1,10/4/2017 11:29:43 AM,156859,915539424406114304,,,false,en,38392,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Wow, so many Fake News stories today. No matter what I do or say, they will not write or speak truth. The Fake News Media is out of control!"
1,10/4/2017 2:47:53 PM,95499,915589297096536065,,,false,en,21985,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NBC news is #FakeNews and more dishonest than even CNN. They are a disgrace to good reporting. No wonder their news ratings are way down!
1,10/4/2017 3:18:28 PM,69809,915596990674849792,,,false,en,18225,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The @NBCNews story has just been totally refuted by Sec. Tillerson and @VP Pence. It is #FakeNews. They should issue an apology to AMERICA!
1,10/4/2017 3:49:17 PM,91191,915604746936967168,,,false,en,13699,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I will be landing in Las Vegas shortly to pay my respects with @FLOTUS Melania. Everyone remains in our thoughts and prayers.
1,10/4/2017 11:36:37 PM,96920,915722355757985792,,,false,en,23602,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",WE LOVE YOU LAS VEGAS! https://t.co/nxRWeR1gEz
1,10/5/2017 1:08:28 AM,111191,915745470689005573,,,false,en,23610,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","On behalf of a GRATEFUL NATION, THANK YOU to all of the First Responders (HEROES) who saved countless lives in Las… https://t.co/23Sh1Pwfvx"
1,10/5/2017 10:30:40 AM,0,915886953194770433,,,true,en,11303,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @FoxNews: Geraldo Blasts 'Fake News' Reports About Trump's Visit to Puerto Rico https://t.co/9jO0D3BMvE
1,10/5/2017 10:31:24 AM,0,915887139048574976,,,true,en,8328,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Scavino45: .@POTUS @realDonaldTrump and @FLOTUS Melania visit with @UMCSN patient Tiffany Huizarin Las Vegas earlier today. #VegasStron…
1,10/5/2017 10:31:39 AM,0,915887200767758337,,,true,en,10071,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Scavino45: .@POTUS &amp; @FLOTUS w/ @LVMPD Officer Cook, 2nd day on job, received gunshot wound to the right chest &amp; right arm, saving live…"
1,10/5/2017 10:34:12 AM,0,915887841896484866,,,true,en,6371,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ABC: Pres. Trump: ""We cannot be defined by the evil that threatens us or the violence that incites such terror."" https://t.co/eduBJDysI…"
1,10/5/2017 10:44:19 AM,99920,915890389269254145,,,false,en,15349,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","So wonderful to be in Las Vegas yesterday and meet with people, from police to doctors to the victims themselves, who I will never forget!"
1,10/5/2017 10:46:02 AM,59455,915890821228048385,,,false,en,10875,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Thank you! https://t.co/YMuqSvvTSB
1,10/5/2017 10:59:40 AM,93165,915894251967385600,,,false,en,23329,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Why Isn't the Senate Intel Committee looking into the Fake News Networks in OUR country to see why so much of our news is just made up-FAKE!
1,10/5/2017 11:09:50 AM,157208,915896809536589824,,,false,en,36474,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Stock Market hits an ALL-TIME high! Unemployment lowest in 16 years! Business and manufacturing enthusiasm at highest level in decades!
1,10/5/2017 11:50:56 AM,79577,915907150333009920,,,false,en,18774,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Rex Tillerson never threatened to resign. This is Fake News put out by @NBCNews. Low news and reporting standards. No verification from me.
1,10/6/2017 1:58:27 AM,92757,916120435762266114,,,false,en,26104,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ralph Northam,who is running for Governor of Virginia,is fighting for the violent MS-13 killer gangs &amp; sanctuary cities.  Vote Ed Gillespie!"
1,10/6/2017 2:15:36 AM,0,916124754620420097,,,true,en,8668,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Scavino45: .@POTUS @realDonaldTrump in the Oval Office w/senior U.S. military leaders prior to dinner hosted by the President &amp; First L…
1,10/6/2017 2:16:32 AM,0,916124989736308736,,,true,en,12200,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @FoxBusiness: #StockAlert: U.S. markets since the election https://t.co/1kwamJuizO
1,10/7/2017 11:05:56 AM,67221,916620603741868032,,,false,en,13629,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Can't believe I finally got a good story in the @washingtonpost. It discusses the enthusiasm of ""Trump"" voters through campaign...."
1,10/7/2017 11:11:50 AM,67064,916622087606980609,,,false,en,12451,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","...contributions. The RNC is taking in far more $'s than the Dems, and much of it by my wonderful small donors. I am working hard for them!"
1,10/7/2017 12:00:18 PM,75434,916634286811435008,,,false,en,14645,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Late Night host are dealing with the Democrats for their very ""unfunny"" &amp; repetitive material, always anti-Trump! Should we get Equal Time?"
1,10/7/2017 12:04:05 PM,93913,916635236238274561,,,false,en,18297,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",More and more people are suggesting that Republicans (and me) should be given Equal Time on T.V. when you look at the one-sided coverage?
1,10/7/2017 12:17:47 PM,69294,916638685914951680,,,false,en,12859,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I called Chuck Schumer yesterday to see if the Dems want to do a great HealthCare Bill. ObamaCare is badly broken, big premiums. Who knows!"
1,10/7/2017 1:24:48 PM,73536,916655548623413248,,,false,en,15859,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",".@NBCNews is so knowingly inaccurate with their reporting. The good news is that the PEOPLE get it, which is really all that matters! Not #1"
1,10/7/2017 2:04:39 PM,66384,916665576940097536,,,false,en,14145,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Our great team at @FEMA is prepared for #HurricaneNate. Everyone in LA, MS, AL, and FL please listen to your local authorities &amp; be safe!"
1,10/7/2017 7:31:42 PM,35886,916747884716011521,,,false,en,7620,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Will be joining @GovMikeHuckabee tonight at 8pmE on @TBN. Enjoy! https://t.co/Y5hGPpYZfl
1,10/7/2017 7:40:17 PM,72773,916750042014404608,,,false,en,17895,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Presidents and their administrations have been talking to North Korea for 25 years, agreements made and massive amounts of money paid......"
1,10/7/2017 7:45:10 PM,75863,916751271960436737,,,false,en,17784,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","...hasn't worked, agreements violated before the ink was dry, makings fools of U.S. negotiators. Sorry, but only one thing will work!"
1,10/7/2017 8:33:31 PM,60135,916763438805848066,,,false,en,12549,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Thanks for your support! https://t.co/iqUM1RfQso
1,10/7/2017 9:41:01 PM,75935,916780428253687808,,,false,en,12188,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Leaving the White House for the Great State of North Carolina. Big progress being made on many fronts!
1,10/8/2017 12:41:44 PM,0,917007101519650817,,,true,en,18297,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @realDonaldTrump: More and more people are suggesting that Republicans (and me) should be given Equal Time on T.V. when you look at the…
1,10/8/2017 1:49:11 PM,36592,917024076165734401,,,false,und,6579,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#LasVegasStrong #USA🇺🇸
🎥https://t.co/4iGwdL4kia"
1,10/8/2017 1:59:58 PM,69701,917026789188399105,,,false,en,15242,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Senator Bob Corker ""begged"" me to endorse him for re-election in Tennessee. I said ""NO"" and he dropped out (said he could not win without..."
